ID,CAUSA,VICTIMA,TIPO_VEHICULO_VICTIMA,MARCA_VEHICULO_VICTIMA,MODELO_VEHICULO_VICTIMA,COLECTIVO_VICTIMA,INTERNO_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,SRIO_NRO,repetido
1814,LESIONES,CONDUCTOR,TAXI/REMIS,VOLKSWAGEN,VOYAGE,,,Masculino,47,3230,
1815,LESIONES,CONDUCTOR,MOTO,HONDA,XR 125,,,Masculino,39,4499,
1816,LESIONES,PEATON,PEATON,,,,,Femenino,71,48,
1817,HOMICIDIO,CONDUCTOR,MOTO,GILERA,NO HAY DATOS,,,Masculino,70,125,
1818,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,HONDA,125,,,Masculino,27,135,
1818,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,HONDA,125,,,Masculino,27,135,1
1819,LESIONES,PEATON,PEATON,,,,,Femenino,55,75,
1820,LESIONES,PEATON,PEATON,,,,,Femenino,41,67,
1821,LESIONES,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CELTA,,,Femenino,29,72,
1822,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Femenino,27,41,
1823,LESIONES,CONDUCTOR,MOTO,HONDA,SCOOTER,,,Masculino,39,15,
1824,LESIONES,PEATON,PEATON,,,,,Masculino,41,65,
1825,LESIONES,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,SURAN,,,Masculino,66,56,
1826,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 12,INT 52,Femenino,42,76,
1827,LESIONES,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,SURAN,,,Masculino,36,55,
1828,LESIONES,PEATON,PEATON,,,,,Masculino,50,49,
1829,LESIONES,CONDUCTOR,MOTO,SUZUKI,AX  100,,,Masculino,47,98,
1830,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,ZANELLA,XR 150,,,Masculino,27,82,
1831,LESIONES,PEATON,PEATON,,,,,Masculino,81,30,
1832,LESIONES,PEATON,PEATON,,,,,Femenino,73,129,
1833,LESIONES,CONDUCTOR,AUTO PARTICULAR,FORD,FOCUS,,,Masculino,40,54,
1834,LESIONES,PEATON,PEATON,,,,,Masculino,62,304,
1835,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Femenino,20,833,
1836,LESIONES,CONDUCTOR,MOTO,BAJAJ ROUSER,220,,,Masculino,31,358,
1837,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR,,,Masculino,27,432,
1838,LESIONES,CONDUCTOR,MOTO,HONDA,125,,,Masculino,23,504,
1839,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Masculino,999,409,
1840,LESIONES,CONDUCTOR,CAMION,IVECO,NO HAY DATOS,,,Masculino,53,408,
1841,LESIONES,PEATON,PEATON,,,,,Masculino,6,410,
1842,LESIONES,CONDUCTOR,MOTO,YAMAHA,FZ 16,,,Masculino,20,389,
1842,LESIONES,CONDUCTOR,MOTO,YAMAHA,FZ 16,,,Masculino,20,389,1
1843,LESIONES,CICLISTA,BICICLETA,OLMO,MONTAIN BIKE,,,Masculino,30,280,
1844,LESIONES,CONDUCTOR,MOTO,HONDA,STORM,,,Masculino,23,335,
1845,LESIONES,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,ASTRA,,,Masculino,40,282,
1845,LESIONES,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,ASTRA,,,Masculino,40,282,1
1846,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,HONDA,150,,,Femenino,33,654,
1847,LESIONES,CONDUCTOR,MOTO,ZANELLA,CARGO,,,Masculino,49,216,
1848,LESIONES,CONDUCTOR,MOTO,ZANELLA,CARGO,,,Masculino,49,216,
1849,LESIONES,CONDUCTOR,AUTO PARTICULAR,RENAULT,Logan,,,Femenino,49,278,
1849,LESIONES,CONDUCTOR,AUTO PARTICULAR,RENAULT,Logan,,,Femenino,49,278,1
1850,LESIONES,PEATON,PEATON,,,,,Femenino,51,278,
1851,LESIONES,CONDUCTOR,MOTO,BETAMOTOR,NO HAY DATOS,,,Masculino,32,502,
1851,LESIONES,CONDUCTOR,MOTO,BETAMOTOR,NO HAY DATOS,,,Masculino,32,502,1
1852,LESIONES,PEATON,PEATON,,,,,Femenino,45,485,
1853,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO (no se especifica si es particular o de alquiler),VOLKSWAGEN,GOL,,,Masculino,26,448,
1854,LESIONES,CONDUCTOR,MOTO,MOTOMEL,NO HAY DATOS,,,Masculino,20,606,
1855,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,HONDA,CG TITAN,,,Femenino,29,207,
1855,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,HONDA,CG TITAN,,,Femenino,29,207,1
1855,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,HONDA,CG TITAN,,,Femenino,29,207,1
1855,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,HONDA,CG TITAN,,,Femenino,29,207,1
1856,LESIONES,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CLASICC,,,Femenino,32,392,
1857,LESIONES,PASAJERO/ACOMPA�ANTE,CAMIONETA,MERCEDES BENZ,SPRINTER,,,Femenino,23,741,
1858,LESIONES,CONDUCTOR,AUTO PARTICULAR,RENAULT,MEGANE,,,Masculino,22,476,
1859,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR 125,,,Masculino,26,444,
1860,LESIONES,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL TREND,,,Femenino,66,270,
1861,LESIONES,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),CHEVROLET,CORSA,,,Masculino,999,262,
1862,LESIONES,PEATON,PEATON,,,,,Femenino,72,420,
1863,LESIONES,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOLF,,,Femenino,40,538,
1864,LESIONES,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CORSA,,,Masculino,25,556,
1865,LESIONES,PEATON,PEATON,,,,,Femenino,40,476,
1866,LESIONES,PEATON,PEATON,,,,,Femenino,36,889,
1867,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,RENAULT,CLIO,,,Femenino,31,441,
1867,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,RENAULT,CLIO,,,Femenino,31,441,1
1868,LESIONES,PEATON,PEATON,,,,,Masculino,26,1062,
1869,LESIONES,PEATON,PEATON,,,,,Masculino,12,1077,
1870,LESIONES,CONDUCTOR,AUTO PARTICULAR,SIN DATOS,NO HAY DATOS,,,Masculino,22,188,
1871,LESIONES,CONDUCTOR,MOTO,BETAMOTOR,150,,,Masculino,25,719,
1872,LESIONES,CONDUCTOR,MOTO,HONDA,NO HAY DATOS,,,Masculino,39,1010,
1873,LESIONES,CONDUCTOR,MOTO,ZANELLA,RX 150,,,Masculino,23,529,
1873,LESIONES,CONDUCTOR,CAMIONETA,FORD,F 1000,,,Femenino,26,535,
1874,LESIONES,PEATON,PEATON,,,,,Femenino,42,916,
1875,LESIONES,PEATON,PEATON,,,,,Masculino,21,176,
1876,LESIONES,PEATON,PEATON,,,,,Masculino,41,477,
1877,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,YAMAHA,XT660R,,,Femenino,37,487,
1878,LESIONES,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,SPIN,,,Masculino,26,1200,
1879,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Femenino,32,689,
1880,LESIONES,CONDUCTOR,MOTO,HONDA,CB 1,,,Femenino,19,649,
1881,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,FIAT,UNO,,,Masculino,85,480,
1882,LESIONES,PEATON,PEATON,,,,,Femenino,29,1103,
1883,LESIONES,CONDUCTOR,AUTO PARTICULAR,HONDA,CIVIC,,,Masculino,35,1217,
1884,LESIONES,CONDUCTOR,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,62,1215,
1885,LESIONES,PEATON,PEATON,,,,,Femenino,34,775,
1886,LESIONES,CONDUCTOR,MOTO,HONDA,STORM,,,Masculino,34,1311,
1887,LESIONES,PEATON,PEATON,,,,,Masculino,88,1367,
1888,LESIONES,PEATON,PEATON,,,,,Masculino,21,778,
1889,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,43,827,
1890,LESIONES,CONDUCTOR,MOTO,YAMAHA,XTZ 250,,,Masculino,43,1137,
1891,LESIONES,CONDUCTOR,MOTO,HONDA,TITAN ESD,,,Masculino,35,1048,
1892,LESIONES,PEATON,PEATON,,,,,Femenino,81,1080,
1893,LESIONES,CONDUCTOR,MOTO,BAJAJ,135,,,Masculino,25,1287,
1894,LESIONES,CONDUCTOR,BICICLETA,SIN DATOS,MONTAIN BIKE,,,Masculino,999,1755,
1895,LESIONES,CONDUCTOR,MOTO,HONDA,TWISTER,,,Masculino,31,1378,
1896,LESIONES,CONDUCTOR,MOTO,HONDA,XR,,,Masculino,29,1631,
1897,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,HYUNDAI,ATOS,,,Masculino,11,1428,
1897,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,HYUNDAI,ATOS,,,Masculino,11,1428,1
1898,LESIONES,CONDUCTOR,MOTO,HONDA,NO HAY DATOS,,,Masculino,27,1140,
1898,LESIONES,CONDUCTOR,MOTO,HONDA,NO HAY DATOS,,,Masculino,36,1140,
1898,LESIONES,CONDUCTOR,MOTO,HONDA,NO HAY DATOS,,,Masculino,36,1140,1
1899,LESIONES,PEATON,PEATON,,,,,Masculino,64,1044,
1900,LESIONES,CONDUCTOR,AUTO PARTICULAR,HONDA,CIVIC,,,Masculino,35,1768,
1901,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR 125,,,Masculino,35,732,
1902,LESIONES,CONDUCTOR,MOTO,HONDA,BIZ,,,Masculino,28,1190,
1903,LESIONES,CONDUCTOR,MOTO,MONDIAL,MAX 110,,,Masculino,33,1372,
1904,LESIONES,CONDUCTOR,AUTO PARTICULAR,FORD,FIESTA,,,Femenino,34,1684,
1905,LESIONES,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Femenino,72,590,
1906,LESIONES,CONDUCTOR,MOTO,HONDA,NO HAY DATOS,,,Masculino,22,769,
1907,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Femenino,45,730,
1908,LESIONES,CONDUCTOR,MOTO,BAJAJ ROUSER,135 L5,,,Masculino,32,1371,
1909,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Masculino,33,620,
1910,LESIONES,CONDUCTOR,MOTO,HONDA,ELITE 125,,,Masculino,26,729,
1911,LESIONES,CONDUCTOR,MOTO,GILERA,110,,,Masculino,30,1159,
1912,LESIONES,CONDUCTOR,MOTO,SUZUKI,RX,,,Femenino,31,1751,
1913,LESIONES,CONDUCTOR,MOTO,GILERA,NO HAY DATOS,,,Masculino,35,1728,
1914,LESIONES,CONDUCTOR,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,66,1169,
1915,LESIONES,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,SPIN,,,Masculino,26,1763,
1916,LESIONES,CONDUCTOR,MOTO,YAMAHA,NO HAY DATOS,,,Masculino,21,1855,
1917,LESIONES,CONDUCTOR,MOTO,MOTOMEL,150,,,Masculino,30,1502,
1917,LESIONES,CONDUCTOR,MOTO,MOTOMEL,150,,,Masculino,30,1502,1
1918,LESIONES,CICLISTA,BICICLETA,BMC,NO HAY DATOS,,,Masculino,50,1100,
1919,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Femenino,27,847,
1920,LESIONES,PEATON,PEATON,,,,,Masculino,50,1687,
1921,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,27,1847,
1922,LESIONES,CONDUCTOR,MOTO,ZANELLA,STYLE,,,Masculino,28,1373,
1923,LESIONES,PEATON,PEATON,,,,,Masculino,57,1475,
1924,LESIONES,CONDUCTOR,MOTO,KAWASAKI,NINJA,,,Masculino,34,1063,
1925,LESIONES,PEATON,PEATON,,,,,Masculino,18,641,
1926,LESIONES,CONDUCTOR,MOTO,YAMAHA,NO HAY DATOS,,,Masculino,25,849,
1927,LESIONES,PEATON,PEATON,,,,,Femenino,81,1791,
1928,LESIONES,CONDUCTOR,MOTO,HONDA,IBR,,,Masculino,41,2177,
1929,LESIONES,PEATON,PEATON,,,,,Masculino,66,1595,
1929,LESIONES,PEATON,PEATON,,,,,Masculino,66,1595,1
1930,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR,,,Femenino,17,2297,
1931,LESIONES,CONDUCTOR,MOTO,ZANELLA,RX 150,,,Masculino,39,2401,
1932,LESIONES,CONDUCTOR,MOTO,BRAVA,AQUILA 200,,,Masculino,26,360,
1933,LESIONES,CONDUCTOR,MOTO,GILERA,SMX 200,,,Masculino,22,1578,
1934,LESIONES,PEATON,PEATON,,,,,Masculino,49,2187,
1935,LESIONES,PEATON,PEATON,,,,,Femenino,2,1801,
1936,LESIONES,PEATON,PEATON,,,,,Masculino,22,1605,
1936,LESIONES,PEATON,PEATON,,,,,Masculino,22,1605,1
1937,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,23,1341,
1938,LESIONES,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,POLO,,,Masculino,38,1710,
1939,LESIONES,CONDUCTOR,MOTO,BAJAJ ROUSER,200,,,Masculino,58,1374,
1940,LESIONES,PEATON,PEATON,,,,,Femenino,26,1884,
1941,LESIONES,CONDUCTOR,TAXI/REMIS,CHEVROLET,SPIN,,,Masculino,21,1816,
1941,LESIONES,CONDUCTOR,TAXI/REMIS,CHEVROLET,SPIN,,,Masculino,21,1816,1
1942,LESIONES,CONDUCTOR,AUTO PARTICULAR,FORD,FALCON,,,Masculino,40,1845,
1943,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR 125,,,Masculino,20,1560,
1944,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,44,1350,
1945,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,PEUGEOT,206,,,Masculino,23,2218,
1946,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Masculino,23,2721,
1947,LESIONES,CONDUCTOR,MOTO,BMW,F 650,,,Masculino,45,1375,
1948,LESIONES,CONDUCTOR,MOTO,HONDA,CB1 125,,,Masculino,19,1719,
1949,LESIONES,CONDUCTOR,MOTO,MONDIAL,150,,,Masculino,19,1721,
1950,LESIONES,PASAJERO/ACOMPA�ANTE,TAXI/REMIS,TOYOTA,ETIOS,,,Masculino,3,1307,
1951,LESIONES,CONDUCTOR,MOTO,HONDA,XR,,,Masculino,27,2695,
1952,LESIONES,CONDUCTOR,MOTO,CORVEN,TRIAX,,,Masculino,21,1371,
1953,LESIONES,CONDUCTOR,MOTO,ZANELLA,RX 150,,,Masculino,21,2320,
1954,LESIONES,CONDUCTOR,AUTO PARTICULAR,HONDA,FIT,,,Femenino,40,1888,
1954,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,HONDA,FIT,,,Femenino,15,1888,
1955,LESIONES,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CORSA,,,Masculino,43,3075,
1956,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR,,,Masculino,17,1616,
1957,LESIONES,PEATON,PEATON,,,,,Masculino,27,2942,
1958,LESIONES,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,PASSAT,,,Femenino,40,2551,
1958,LESIONES,CONDUCTOR,MOTO,KAWASAKI,ER6N,,,Masculino,34,2551,
1959,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR 125,,,Masculino,31,2006,
1960,LESIONES,PEATON,PEATON,,,,,Masculino,39,1777,
1961,LESIONES,PEATON,PEATON,,,,,Femenino,39,2004,
1962,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,40,2421,
1962,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,40,2421,1
1963,LESIONES,PEATON,PEATON,,,,,Masculino,45,2769,
1964,LESIONES,PEATON,PEATON,,,,,Masculino,32,2770,
1965,LESIONES,PEATON,PEATON,,,,,Masculino,22,1257,
1966,LESIONES,CONDUCTOR,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,23,2003,
1967,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR 125,,,Masculino,38,1860,
1968,LESIONES,CONDUCTOR,MOTO,MOTOMEL,110,,,Masculino,25,2699,
1968,LESIONES,CONDUCTOR,MOTO,MOTOMEL,110,,,Masculino,25,2699,1
1968,LESIONES,CONDUCTOR,MOTO,MOTOMEL,110,,,Masculino,25,2699,1
1968,LESIONES,CONDUCTOR,MOTO,MOTOMEL,110,,,Masculino,25,2699,1
1969,LESIONES,PEATON,PEATON,,,,,Femenino,48,1658,
1970,LESIONES,PEATON,PEATON,,,,,Femenino,70,2428,
1971,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,26,1855,
1972,LESIONES,PEATON,PEATON,,,,,Masculino,43,1897,
1973,LESIONES,CONDUCTOR,MOTO,YAMAHA,NO HAY DATOS,,,Masculino,28,1960,
1974,LESIONES,PEATON,PEATON,,,,,Masculino,30,2438,
1975,LESIONES,PEATON,PEATON,,,,,Femenino,62,2212,
1976,LESIONES,CONDUCTOR,MOTO,YAMAHA,FZ,,,Masculino,30,3413,
1977,LESIONES,CONDUCTOR,AUTO PARTICULAR,CITROEN,C3,,,Masculino,44,2538,
1978,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Femenino,32,2533,
1978,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Femenino,7,2533,
1979,LESIONES,CONDUCTOR,AUTO PFA / MOVIL / GENDARMERIA / METROPOLITANA / MOTO MOVIL,FORD,FOCUS,,,Masculino,23,2715,
1980,LESIONES,PEATON,PEATON,,,,,Femenino,23,2539,
1981,LESIONES,CONDUCTOR,AUTO PARTICULAR,FIAT,SIENA,,,Masculino,60,2762,
1982,LESIONES,PEATON,PEATON,,,,,Masculino,21,1484,
1983,LESIONES,CONDUCTOR,MOTO,YAMAHA,NO HAY DATOS,,,Masculino,20,3411,
1984,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,CHEVROLET,CORSA,,,Femenino,5,2768,
1985,LESIONES,PEATON,PEATON,,,,,Femenino,22,2215,
1986,LESIONES,CONDUCTOR,MOTO,YAMAHA,125,,,Masculino,23,2192,
1987,LESIONES,CONDUCTOR,AUTO PARTICULAR,RENAULT,Logan,,,Masculino,36,3899,
1988,HOMICIDIO,PEATON,PEATON,,,,,Masculino,40,3699,
1989,LESIONES,CONDUCTOR,MOTO,BRAVA,150 R,,,Masculino,23,1724,
1990,LESIONES,CONDUCTOR,MOTO,SUZUKI,125,,,Masculino,33,3268,
1991,LESIONES,PEATON,PEATON,,,,,Masculino,76,2008,
1992,LESIONES,PEATON,PEATON,,,,,Femenino,29,2190,
1993,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 4,INT 21,Femenino,42,3134,
1994,LESIONES,CONDUCTOR,AUTO PARTICULAR,HONDA,CIVIC,,,Femenino,31,4015,
1995,LESIONES,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,SPIN,,,Masculino,22,4012,
1996,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR 125,,,Masculino,21,3702,
1997,LESIONES,PEATON,PEATON,,,,,Femenino,31,3281,
1998,LESIONES,PEATON,PEATON,,,,,Masculino,23,1885,
1999,LESIONES,CONDUCTOR,AUTO PARTICULAR,RENAULT,12,,,Masculino,32,2365,
2000,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,25,1631,
2001,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Femenino,18,3105,
2002,LESIONES,PEATON,PEATON,,,,,Masculino,56,2217,
2003,LESIONES,PEATON,PEATON,,,,,Femenino,30,1142,
2004,LESIONES,CONDUCTOR,TAXI/REMIS,CHEVROLET,CORSA,,,Masculino,28,1138,
2005,LESIONES,CONDUCTOR,AUTO PARTICULAR,FIAT,SIENA,,,Masculino,30,3715,
2006,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR 125,,,Masculino,32,1688,
2007,LESIONES,PEATON,PEATON,,,,,Masculino,11,3138,
2008,LESIONES,CONDUCTOR,MOTO,GUERRERO,GMX,,,Masculino,52,2923,
2009,LESIONES,PEATON,PEATON,,,,,Femenino,56,2197,
2010,LESIONES,CONDUCTOR,AUTO PARTICULAR,DAEWOO,NO HAY DATOS,,,Masculino,32,3953,
2011,LESIONES,CONDUCTOR,AUTO PARTICULAR,FIAT,PALIO,,,Masculino,29,2484,
2012,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,29,3405,
2013,LESIONES,CONDUCTOR,MOTO,YAMAHA,NO HAY DATOS,,,Masculino,25,2317,
2014,LESIONES,CONDUCTOR,MOTO,MONDIAL,RD 150,,,Femenino,24,3080,
2015,LESIONES,CONDUCTOR,MOTO,MOTOMEL,200,,,Masculino,60,2651,
2016,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Masculino,29,2450,
2017,LESIONES,PASAJERO/ACOMPA�ANTE,TAXI/REMIS,VOLKSWAGEN,SURAN,,,Femenino,43,2465,
2018,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Femenino,71,4677,
2018,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Femenino,63,4677,
2019,LESIONES,PEATON,PEATON,,,,,Masculino,21,1595,
2020,LESIONES,PEATON,PEATON,,,,,Femenino,72,3112,
2021,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,24,4153,
2022,LESIONES,CONDUCTOR,MOTO,MOTOMEL,NO HAY DATOS,,,Masculino,29,3600,
2023,LESIONES,CONDUCTOR,MOTO,YAMAHA,FZ 16,,,Masculino,21,2472,
2024,LESIONES,CONDUCTOR,MOTO,YAMAHA,NO HAY DATOS,,,Masculino,30,3596,
2025,LESIONES,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,206,,,Masculino,30,4674,
2026,LESIONES,PEATON,PEATON,,,,,Masculino,33,1583,
2027,LESIONES,CONDUCTOR,AUTO PARTICULAR,FORD,ESCORT,,,Masculino,38,4517,
2028,LESIONES,PEATON,PEATON,,,,,Masculino,58,2653,
2029,LESIONES,CONDUCTOR,MOTO,ZANELLA,150,,,Masculino,30,3495,
2030,LESIONES,CONDUCTOR,MOTO,GILERA,NO HAY DATOS,,,Masculino,38,3318,
2031,LESIONES,CONDUCTOR,MOTO,HONDA,WAVE,,,Masculino,28,1585,
2032,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Femenino,19,2695,
2033,LESIONES,PEATON,PEATON,,,,,Femenino,27,3094,
2034,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,21,3322,
2035,LESIONES,CONDUCTOR,AUTO PARTICULAR,FORD,FOCUS,,,Masculino,42,2318,
2036,LESIONES,CONDUCTOR,VEHICULO OFICIAL,FORD,FOCUS,,,Masculino,999,2398,
2037,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Femenino,23,2393,
2038,LESIONES,PEATON,PEATON,,,,,Masculino,12,2691,
2039,LESIONES,CONDUCTOR,MOTO,GILERA,NO HAY DATOS,,,Masculino,36,3336,
2040,LESIONES,CONDUCTOR,AUTO PARTICULAR,CITROEN,C3,,,Masculino,53,4461,
2041,LESIONES,CONDUCTOR,MOTO,HONDA,NO HAY DATOS,,,Masculino,22,3724,
2042,LESIONES,CONDUCTOR,MOTO,YAMAHA,125,,,Masculino,43,2822,
2043,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 31,INT 2645,Masculino,21,3792,
2044,LESIONES,CONDUCTOR,AUTO PARTICULAR,FORD,FIESTA,,,Masculino,57,4727,
2045,LESIONES,CONDUCTOR,MOTO,MOTOMEL,CX 250,,,Masculino,31,3643,
2046,LESIONES,CONDUCTOR,MOTO,HONDA,TORNADO,,,Masculino,36,1843,
2047,LESIONES,PEATON,PEATON,,,,,Femenino,56,1851,
2048,LESIONES,PEATON,PEATON,,,,,Masculino,49,2823,
2049,LESIONES,PEATON,PEATON,,,,,Femenino,45,2704,
2050,LESIONES,PEATON,PEATON,,,,,Femenino,35,2097,
2051,LESIONES,CONDUCTOR,MOTO,MONDIAL,NO HAY DATOS,,,Femenino,58,4034,
2052,LESIONES,CONDUCTOR,AUTO PARTICULAR,RENAULT,KANGOO,,,Masculino,32,3728,
2053,LESIONES,PEATON,PEATON,,,,,Femenino,67,6076,
2054,LESIONES,CONDUCTOR,MOTO,ZANELLA,RX 150,,,Masculino,44,5067,
2055,LESIONES,CONDUCTOR,MOTO,MONDIAL,MAX 110,,,Masculino,30,2561,
2056,LESIONES,CONDUCTOR,AUTO PARTICULAR,FIAT,SIENA,,,Femenino,44,4220,
2057,LESIONES,PEATON,PEATON,,,,,Femenino,27,1488,
2058,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 70,NO HAY DATOS,Masculino,41,5015,
2058,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 70,NO HAY DATOS,Masculino,41,5015,1
2059,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Femenino,28,5261,
2060,LESIONES,CONDUCTOR,MOTO,GILERA,NO HAY DATOS,,,Femenino,28,3769,
2061,LESIONES,CONDUCTOR,CAMION,VOLKSWAGEN,NO HAY DATOS,,,Masculino,53,6070,
2062,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,36,3908,
2063,LESIONES,CONDUCTOR,MOTO,HONDA,BROSS,,,Masculino,29,5071,
2064,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN 125,,,Masculino,48,2972,
2065,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,ZANELLA,150,,,Masculino,23,3808,
2066,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,HONDA,TWISTER,,,Masculino,23,2691,
2067,LESIONES,CONDUCTOR,CAMIONETA,RENAULT,CLIO,,,Masculino,45,1717,
2067,LESIONES,CONDUCTOR,AUTO PARTICULAR,RENAULT,SANDERO,,,Femenino,56,1717,
2068,LESIONES,PEATON,PEATON,,,,,Masculino,23,3427,
2069,LESIONES,CONDUCTOR,MOTO,GILERA,NO HAY DATOS,,,Masculino,28,3890,
2070,HOMICIDIO,PEATON,PEATON,,,,,Masculino,22,1845,
2071,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Masculino,65,1494,
2072,LESIONES,CONDUCTOR,MOTO,YAMAHA,YRB 125,,,Masculino,23,5069,
2073,LESIONES,PEATON,PEATON,,,,,Masculino,31,2970,
2074,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,FORD,ECO SPORT,,,Femenino,16,2618,
2074,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,FORD,ECO SPORT,,,Masculino,18,2618,
