ORDEN,ID,Fuente,PERIODO,COMISARIA,FECHA,HORA,TIPO_COLISION,TIPO_HECHO,LUGAR_DEL_HECHO,DIRECCION_NORMALIZADA,TIPO_DE_CALLE,Dirección Normalizada (ArcGIS),Calle,Altura,Cruce,Código de Calle,Código de Cruce,Geocodificación,Franja horaria,Día de la semana,Semestre,repetido,POINT_X,POINT_Y
9384,1462,POLICIA FEDERAL 2015,NOVIEMBRE,11,05/11/2015,1:03:00 PM,MOTO - PEATON,ATROPELLO,TTEG JUAN D PERON & PALESTINA,"PERON, JUAN DOMINGO, TTE. GENERAL y ESTADO DE PALESTINA",CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL & ESTADO DE PALESTINA","PERON, JUAN DOMINGO, TTE. GENERAL",0,ESTADO DE PALESTINA,3050,19016,POINT(103411.0546875 102585.765625),0,5,2,0,-58.42611128,-34.6059554
10514,1463,POLICIA FEDERAL 2015,DICIEMBRE,36,05/12/2015,4:00:00 PM,SIN DATOS,SIN DATOS,1301 VARELA,VARELA AV. 1301,AVENIDA,1301 VARELA AV.,VARELA AV.,1301,0,23011,0,POINT(100882.424181 98351.6646422),0,7,2,0,-58.45367508,-34.64412841
10392,1464,POLICIA FEDERAL 2015,DICIEMBRE,35,05/12/2015,1:00:00 PM,VEHICULO - MOTO,COLISION,AV BALBIN Y TAMBORINI,"BALBIN, RICARDO, DR. AV. y TAMBORINI, JOSE PASCUAL",AVENIDA,"BALBIN, RICARDO, DR. AV. & TAMBORINI, JOSE PASCUAL","BALBIN, RICARDO, DR. AV.",0,"TAMBORINI, JOSE PASCUAL",4053,21010,POINT(98865.671875 107868.953125),0,7,2,0,-58.47565909,-34.55833514
10043,1465,POLICIA FEDERAL 2015,DICIEMBRE,24,05/12/2015,11:05:00 AM,VEHICULO - VEHICULO,COLISION,AV. ALMIRANTE BROWN Y BENITO PEREZ GALDOS,"BROWN, ALTE. AV. y PEREZ GALDOS, BENITO AV.",AVENIDA,"BROWN, ALTE. AV. & PEREZ GALDOS, BENITO AV.","BROWN, ALTE. AV.",0,"PEREZ GALDOS, BENITO AV.",2115,17063,POINT(109385.9296875 99694.8125),0,7,2,0,-58.36093955,-34.63197865
10471,1466,POLICIA FEDERAL 2015,DICIEMBRE,47,05/12/2015,8:00:00 PM,VEHICULO - MOTO,COLISION,AV. CONSTITUYENTES Y FRANCO,DE LOS CONSTITUYENTES AV. y FRANCO,AVENIDA,DE LOS CONSTITUYENTES AV. & FRANCO,DE LOS CONSTITUYENTES AV.,0,FRANCO,4043,6052,POINT(96738.4140625 105828),1,7,2,0,-58.49884587,-34.5767286
10443,1467,POLICIA FEDERAL 2015,DICIEMBRE,45,05/12/2015,7:03:00 AM,VEHICULO - VEHICULO,COLISION,AV. GRAL PAZ Y AV. SAN MARTIN,"PAZ, GRAL. AV. y SAN MARTIN AV.",AVENIDA,"PAZ, GRAL. AV. & SAN MARTIN AV.","PAZ, GRAL. AV.",0,SAN MARTIN AV.,17041,20045,POINT(94958.671875 104408.0546875),0,7,2,0,-58.5182509,-34.58952134
9899,1468,POLICIA FEDERAL 2015,DICIEMBRE,8,05/12/2015,3:00:00 AM,VEHICULO - VEHICULO,COLISION,AVDA BELGRANO 3169,BELGRANO AV. 3169,AVENIDA,3169 BELGRANO AV.,BELGRANO AV.,3169,0,2051,0,POINT(104818.823174 101555.476081),1,7,2,0,-58.41075756,-34.61523729
10489,1469,POLICIA FEDERAL 2015,DICIEMBRE,49,05/12/2015,9:00:00 PM,VEHICULO - MOTO,COLISION,AVDA DR RICARDO BALBIN & AUTP GRAL PAZ,"BALBIN, RICARDO, DR. AV. y PAZ, GRAL. AV.",AVENIDA,"BALBIN, RICARDO, DR. AV. & PAZ, GRAL. AV.","BALBIN, RICARDO, DR. AV.",0,"PAZ, GRAL. AV.",4053,17041,POINT(96570.7437657423 108822.724425887),1,7,2,0,-58.50066096,-34.54973216
10564,1470,POLICIA FEDERAL 2015,DICIEMBRE,42,05/12/2015,2:00:00 PM,VEHICULO - MOTO,COLISION,AVDA JUAN B ALBERDI & MURGUIONDO,"ALBERDI, JUAN BAUTISTA AV. y MURGUIONDO",AVENIDA,"ALBERDI, JUAN BAUTISTA AV. & MURGUIONDO","ALBERDI, JUAN BAUTISTA AV.",0,MURGUIONDO,1033,13145,POINT(96210.8359375 97293.90625),0,7,2,0,-58.50463435,-34.65365654
10319,1471,POLICIA FEDERAL 2015,DICIEMBRE,38,05/12/2015,10:40:00 PM,VEHICULO - MOTO,COLISION,AVDA LAFUENTE & PRIMERA JUNTA,LAFUENTE AV. y PRIMERA JUNTA,AVENIDA,LAFUENTE AV. & PRIMERA JUNTA,LAFUENTE AV.,0,PRIMERA JUNTA,12023,10016,POINT(100071.578125 98549.9140625),1,7,2,0,-58.46251924,-34.64234165
10586,1472,POLICIA FEDERAL 2015,DICIEMBRE,244,05/12/2015,6:40:00 AM,VEHICULO - MOTO,COLISION,AVDA LOPE DE VEGA & SARACHAGA,LOPE DE VEGA y SARACHAGA,CALLE,LOPE DE VEGA & SARACHAGA,LOPE DE VEGA,0,SARACHAGA,12126,20070,POINT(96619.7421875 99481.265625),0,7,2,0,-58.5001649,-34.63394034
10516,1473,POLICIA FEDERAL 2015,DICIEMBRE,36,05/12/2015,11:00:00 PM,VEHICULO - MOTO,COLISION,AVDA RIESTRA & PJE AZUL,,CALLE,,,,,,,,1,7,2,0,,
10347,1474,POLICIA FEDERAL 2015,DICIEMBRE,50,05/12/2015,5:30:00 AM,SIN DATOS,SIN DATOS,BOGOTA Y GRAL JOSE G ARTIGAS,"BOGOTA y ARTIGAS, JOSE GERVASIO, GRAL.",CALLE,"BOGOTA & ARTIGAS, JOSE GERVASIO, GRAL.",BOGOTA,0,"ARTIGAS, JOSE GERVASIO, GRAL.",2090,1125,POINT(99783.1953125 100395.3203125),1,7,2,0,-58.46566406,-34.62570642
10472,1475,POLICIA FEDERAL 2015,DICIEMBRE,47,05/12/2015,9:11:00 PM,VEHICULO - VEHICULO,COLISION,BOLIVIA Y GRIVEO,ESTADO PLURINACIONAL DE BOLIVIA y GRIVEO,CALLE,ESTADO PLURINACIONAL DE BOLIVIA & GRIVEO,ESTADO PLURINACIONAL DE BOLIVIA,0,GRIVEO,2093,7082,POINT(96600.5234375 105192.3671875),1,7,2,0,-58.50035125,-34.58245803
10061,1476,POLICIA FEDERAL 2015,DICIEMBRE,28,05/12/2015,2:00:00 AM,VEHICULO - MOTO,COLISION,CASEROS Y SAN JOSE,CASEROS AV. y SAN JOSE,AVENIDA,CASEROS AV. & SAN JOSE,CASEROS AV.,0,SAN JOSE,3085,20038,POINT(107141.40625 99603.375),1,7,2,0,-58.38541691,-34.63282087
9917,1477,POLICIA FEDERAL 2015,DICIEMBRE,9,05/12/2015,5:10:00 PM,VEHICULO - PEATON,ATROPELLO,DR TOMAS M DE ANCHORENA & CARLOS GARDEL,"ANCHORENA, TOMAS MANUEL DE, DR. y GARDEL, CARLOS",CALLE,"ANCHORENA, TOMAS MANUEL DE, DR. & GARDEL, CARLOS","ANCHORENA, TOMAS MANUEL DE, DR.",0,"GARDEL, CARLOS",1078,7034,POINT(104883.5546875 102882.9765625),0,7,2,0,-58.41005931,-34.60327035
10231,1478,POLICIA FEDERAL 2015,DICIEMBRE,51,05/12/2015,4:26:00 PM,VEHICULO - PEATON,ATROPELLO,F. ALCORTA Y NOBLE,"FIGUEROA ALCORTA, PRES. AV. y NOBLE, JULIO ARGENTINO",AVENIDA,"FIGUEROA ALCORTA, PRES. AV. & NOBLE, JULIO ARGENTINO","FIGUEROA ALCORTA, PRES. AV.",0,"NOBLE, JULIO ARGENTINO",6025,7001,POINT(103615.5390625 107459.90625),0,7,2,0,-58.42390235,-34.56201701
9916,1479,POLICIA FEDERAL 2015,DICIEMBRE,9,05/12/2015,8:35:00 AM,VEHICULO - MOTO,COLISION,JERONIMO SALGUERO & TUCUMAN,"SALGUERO, JERONIMO y TUCUMAN",CALLE,"SALGUERO, JERONIMO & TUCUMAN","SALGUERO, JERONIMO",0,TUCUMAN,20012,21060,POINT(104066.6484375 103415.296875),0,7,2,0,-58.41896771,-34.5984753
10348,1480,POLICIA FEDERAL 2015,DICIEMBRE,50,05/12/2015,11:45:00 AM,VEHICULO - VEHICULO,COLISION,LUIS VIALE Y BOLIVIA,"VIALE, LUIS",CALLE,"VIALE, LUIS","VIALE, LUIS",0,0,23044,0,0,0,7,2,0,,
10515,1481,POLICIA FEDERAL 2015,DICIEMBRE,36,05/12/2015,9:15:00 AM,SIN DATOS,SIN DATOS,MARIANO ACOSTA & AVDA CASTANARES,"ACOSTA, MARIANO y CASTAÑARES AV.",AVENIDA,"ACOSTA, MARIANO & CASTAÑARES AV.","ACOSTA, MARIANO",0,CASTAÑARES AV.,1006,3086,POINT(100567.171875 97251),0,7,2,0,-58.45711297,-34.6540504
10044,1482,POLICIA FEDERAL 2015,DICIEMBRE,24,05/12/2015,4:40:00 PM,SIN DATOS,SIN DATOS,SUAREZ Y DEL VALLE IBERLUCEA,"SUAREZ y VALLE IBERLUCEA DEL, DR.",CALLE,"SUAREZ & VALLE IBERLUCEA DEL, DR.",SUAREZ,0,"VALLE IBERLUCEA DEL, DR.",20118,4059,POINT(109178.5234375 99130.625),0,7,2,0,-58.36319539,-34.63706631
482,1483,POLICIA FEDERAL 2015,ENERO,35,06/01/2015,8:07:00 PM,SIN DATOS,SIN DATOS, AV. CABILDO Y MANUELA PEDRAZA,"CABILDO AV. y PEDRAZA, MANUELA",AVENIDA,"CABILDO AV. & PEDRAZA, MANUELA",CABILDO AV.,,"PEDRAZA, MANUELA",3005,17048,POINT(99748.9609375 108613.140625),1,3,1,0,-58.46603442,-34.55162731
439,1484,POLICIA FEDERAL 2015,ENERO,38,06/01/2015,3:00:00 PM,VEHICULO - PEATON,ATROPELLO,2062 PTE CAMILO TORRES Y TENORIO,"TORRES Y TENORIO, PRES. 2062",CALLE,"2062 TORRES Y TENORIO, PRES.","TORRES Y TENORIO, PRES.",2062,0,21041,0,POINT(102073.219631 98338.7955377),0,3,1,0,-58.44068667,-34.64424276
684,1485,POLICIA FEDERAL 2015,ENERO,52,06/01/2015,1:00:00 AM,VEHICULO - VEHICULO,COLISION,AV. CNEL. ROCA Y LISANDRO DE LA TORRE,"ROCA, CNEL. AV. y DE LA TORRE, LISANDRO",AVENIDA,"ROCA, CNEL. AV. & DE LA TORRE, LISANDRO","ROCA, CNEL. AV.",0,"DE LA TORRE, LISANDRO",19057,21019,POINT(100008.46875 93046.890625),1,3,1,0,-58.46320788,-34.69194772
174,1486,POLICIA FEDERAL 2015,ENERO,23,06/01/2015,5:40:00 PM,VEHICULO - MOTO,COLISION,AV. JUAN B. JUSTO Y CHARCAS,"JUSTO, JUAN B. AV. y CHARCAS",AVENIDA,"JUSTO, JUAN B. AV. & CHARCAS","JUSTO, JUAN B. AV.",0,CHARCAS,10018,3219,POINT(103232.84375 105467.1171875),0,3,1,0,-58.42806497,-34.5799822
652,1487,POLICIA FEDERAL 2015,ENERO,48,06/01/2015,7:30:00 PM,VEHICULO - MOTO,COLISION,AV.EUGENIO GARZON Y ALBARIÑO,"GARZON, EUGENIO, GRAL. AV. y ALBARIÑO",AVENIDA,"GARZON, EUGENIO, GRAL. AV. & ALBARIÑO","GARZON, EUGENIO, GRAL. AV.",0,ALBARIÑO,7038,1030,POINT(97534.8125 97112.53125),0,3,1,0,-58.49019221,-34.65529563
42,1488,POLICIA FEDERAL 2015,ENERO,4,06/01/2015,9:30:00 AM,MOTO - MOTO,COLISION,AVDA 9 DE JULIO & MORENO,9 DE JULIO AV. y MORENO,AVENIDA,9 DE JULIO AV. & MORENO,9 DE JULIO AV.,0,MORENO,14029,13126,POINT(107554.038527568 101928.02138754),0,3,1,0,-58.38093737,-34.61186267
409,1489,POLICIA FEDERAL 2015,ENERO,13,06/01/2015,11:16:00 PM,VEHICULO - VEHICULO,COLISION,AVELLANEDA Y AV. H. PUEYRREDON ,"AVELLANEDA y PUEYRREDON, HONORIO, DR. AV.",AVENIDA,"AVELLANEDA & PUEYRREDON, HONORIO, DR. AV.",AVELLANEDA,0,"PUEYRREDON, HONORIO, DR. AV.",1141,17133,POINT(102073.6484375 101609.78125),1,3,1,0,-58.44068978,-34.61475683
375,1490,POLICIA FEDERAL 2015,ENERO,11,06/01/2015,1:00:00 AM,VEHICULO - MOTO,COLISION,BARTOLOME MITRE & PRINGLES,"MITRE, BARTOLOME y PRINGLES",CALLE,"MITRE, BARTOLOME & PRINGLES","MITRE, BARTOLOME",0,PRINGLES,13094,17123,POINT(103279.4140625 102078.8125),1,3,1,0,-58.42754454,-34.61052571
531,1491,POLICIA FEDERAL 2015,ENERO,45,06/01/2015,2:00:00 PM,VEHICULO - VEHICULO,COLISION,CANTILO Y ALLENDE,"CANTILO, JOSE LUIS y ALLENDE",CALLE,"CANTILO, JOSE LUIS & ALLENDE","CANTILO, JOSE LUIS",0,ALLENDE,3265,1064,POINT(94966.6875 102420.8515625),0,3,1,0,-58.51817544,-34.60743488
306,1492,POLICIA FEDERAL 2015,ENERO,31,06/01/2015,12:00:00 PM,MOTO - PEATON,ATROPELLO,LUIS M CAMPOS 726,"CAMPOS, LUIS M. AV. 726",AVENIDA,"726 CAMPOS, LUIS M. AV.","CAMPOS, LUIS M. AV.",726,0,3043,0,POINT(102534.030153 106529.82336),0,3,1,0,-58.43568439,-34.5704044
458,1493,POLICIA FEDERAL 2015,ENERO,50,06/01/2015,8:00:00 PM,VEHICULO - PEATON,ATROPELLO,LUIS VIALE Y ANDRES LAMAS,"VIALE, LUIS",CALLE,"VIALE, LUIS","VIALE, LUIS",0,0,23044,0,0,1,3,1,0,,
347,1494,POLICIA FEDERAL 2015,ENERO,51,06/01/2015,12:30:00 PM,VEHICULO - PEATON,ATROPELLO,OLAZABAL Y MONTAÑESES,OLAZABAL y MONTAÑESES,CALLE,OLAZABAL & MONTAÑESES,OLAZABAL,0,MONTAÑESES,16015,13110,POINT(101173.5625 108179.5),0,3,1,0,-58.45051249,-34.55553579
244,1495,POLICIA FEDERAL 2015,ENERO,32,06/01/2015,3:40:00 PM,MOTO - PEATON,ATROPELLO,PEDRO CHUTRO 3380 HTAL. PENNA,"CHUTRO, PEDRO, PROF., DR. 3380",CALLE,"3380 CHUTRO, PEDRO, PROF., DR.","CHUTRO, PEDRO, PROF., DR.",3380,0,3240,0,POINT(104757.39894 98469.2021985),0,3,1,0,-58.41141018,-34.64305843
407,1496,POLICIA FEDERAL 2015,ENERO,13,06/01/2015,4:30:00 PM,VEHICULO - VEHICULO,COLISION,ROJAS Y BELAUSTEGUI,"ROJAS y BELAUSTEGUI, LUIS, DR.",CALLE,"ROJAS & BELAUSTEGUI, LUIS, DR.",ROJAS,0,"BELAUSTEGUI, LUIS, DR.",19075,2046,POINT(101073.2421875 102975.3125),0,3,1,0,-58.45159932,-34.60244884
699,1497,POLICIA FEDERAL 2015,FEBRERO,2,06/02/2015,6:30:00 PM,SIN DATOS,SIN DATOS,0 AVDA LA RABIDA,,CALLE,,,,,,,,0,6,1,0,,
728,1498,POLICIA FEDERAL 2015,FEBRERO,4,06/02/2015,12:30:00 PM,VEHICULO - MOTO,COLISION,1217 AVDA BELGRANO,BELGRANO AV. 1217,AVENIDA,1217 BELGRANO AV.,BELGRANO AV.,1217,0,2051,0,POINT(107317.320633 101782.971563),0,6,1,0,-58.38351708,-34.61317191
730,1499,POLICIA FEDERAL 2015,FEBRERO,4,06/02/2015,10:00:00 PM,VEHICULO - BICICLETA,COLISION,132 PIEDRAS,PIEDRAS 132,CALLE,132 PIEDRAS,PIEDRAS,132,0,17078,0,POINT(107851.494119 102158.871975),1,6,1,0,-58.37769631,-34.60977948
1453,1500,POLICIA FEDERAL 2015,FEBRERO,40,06/02/2015,12:45:00 PM,SIN DATOS,SIN DATOS,4500 TANDIL,TANDIL 4500,CALLE,4500 TANDIL,TANDIL,4500,0,21011,0,POINT(98010.6773242 97987.0963406),0,6,1,0,-58.484999,-34.64741305
1457,1501,POLICIA FEDERAL 2015,FEBRERO,40,06/02/2015,9:30:00 AM,VEHICULO - PEATON,ATROPELLO,4534 AVDA JUAN B ALBERDI,"ALBERDI, JUAN BAUTISTA AV. 4534",AVENIDA,"4534 ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV.",4534,0,1033,0,POINT(97558.9293435 98545.3157969),0,6,1,0,-58.48992491,-34.64238006
821,1502,POLICIA FEDERAL 2015,FEBRERO,9,06/02/2015,11:40:00 AM,VEHICULO - MOTO,COLISION,860 BULNES,BULNES 860,CALLE,860 BULNES,BULNES,860,0,2127,0,POINT(104165.375594 103077.30197),0,6,1,0,-58.41788981,-34.60152174
1047,1503,POLICIA FEDERAL 2015,FEBRERO,29,06/02/2015,10:50:00 PM,VEHICULO - VEHICULO,COLISION,871 AVDA DORREGO,DORREGO AV. 871,AVENIDA,871 DORREGO AV.,DORREGO AV.,871,0,4089,0,POINT(101500.683297 104220.125212),1,6,1,0,-58.44694154,-34.59122705
1436,1504,POLICIA FEDERAL 2015,FEBRERO,36,06/02/2015,6:00:00 PM,VEHICULO - PEATON,ATROPELLO,ANA M JANER & AVDA LACARRA,"JANER, ANA MARIA y LACARRA AV.",AVENIDA,"JANER, ANA MARIA & LACARRA AV.","JANER, ANA MARIA",0,LACARRA AV.,22006,12006,POINT(100930.285403186 96324.3546855382),0,6,1,0,-58.45315095,-34.66240325
993,1505,POLICIA FEDERAL 2015,FEBRERO,30,06/02/2015,5:10:00 PM,VEHICULO - MOTO,COLISION,AUTO,,CALLE,,,,,,,,0,6,1,0,,
1092,1506,POLICIA FEDERAL 2015,FEBRERO,51,06/02/2015,2:30:00 PM,VEHICULO - MOTO,COLISION,AV R. OBLIGADO FRENTE AEROPARQUE,"OBLIGADO RAFAEL, AV.COSTANERA",AVENIDA,"OBLIGADO RAFAEL, AV.COSTANERA","OBLIGADO RAFAEL, AV.COSTANERA",0,0,16003,0,0,0,6,1,0,,
850,1507,POLICIA FEDERAL 2015,FEBRERO,20,06/02/2015,6:15:00 PM,VEHICULO - MOTO,COLISION,AV. SAN JUAN Y LA RIOJA,SAN JUAN AV. y LA RIOJA,AVENIDA,SAN JUAN AV. & LA RIOJA,SAN JUAN AV.,0,LA RIOJA,20040,12169,POINT(105155.6640625 100539.9375),0,6,1,0,-58.4070787,-34.62439014
1262,1508,POLICIA FEDERAL 2015,FEBRERO,13,06/02/2015,9:20:00 PM,VEHICULO - MOTO,COLISION,AV. SAN MARTIN Y APOLINARIO FIGUEROA,"SAN MARTIN AV. y FIGUEROA, D. APOLINARIO, CORONEL",AVENIDA,"SAN MARTIN AV. & FIGUEROA, D. APOLINARIO, CORONEL",SAN MARTIN AV.,0,"FIGUEROA, D. APOLINARIO, CORONEL",20045,6026,POINT(101285.0078125 102486.203125),1,6,1,0,-58.44928997,-34.60685765
1505,1509,POLICIA FEDERAL 2015,FEBRERO,48,06/02/2015,6:30:00 PM,VEHICULO - MOTO,COLISION,AV.CASTAÑARES Y LARRAYA,CASTAÑARES AV. y LARRAYA,AVENIDA,CASTAÑARES AV. & LARRAYA,CASTAÑARES AV.,0,LARRAYA,3086,12063,POINT(98730.8515625 95416.734375),0,6,1,0,-58.47714755,-34.67058436
1014,1510,POLICIA FEDERAL 2015,FEBRERO,25,06/02/2015,1:15:00 PM,VEHICULO - MOTO,COLISION,AVDA CORDOBA & GURRUCHAGA,CORDOBA AV. y GURRUCHAGA,AVENIDA,CORDOBA AV. & GURRUCHAGA,CORDOBA AV.,0,GURRUCHAGA,3165,7108,POINT(102738.7734375 104127.625),0,6,1,0,-58.43344558,-34.5920584
1309,1511,POLICIA FEDERAL 2015,FEBRERO,50,06/02/2015,10:05:00 PM,VEHICULO - MOTO,COLISION,AVDA GAONA Y EMILIO LAMARCA,"GAONA AV. y LAMARCA, EMILIO",AVENIDA,"GAONA AV. & LAMARCA, EMILIO",GAONA AV.,0,"LAMARCA, EMILIO",7025,12038,POINT(98400.65625 100608.953125),1,6,1,0,-58.48074009,-34.62377935
762,1512,POLICIA FEDERAL 2015,FEBRERO,22,06/02/2015,2:00:00 PM,VEHICULO - PEATON,ATROPELLO,AVDA ING HUERGO 1487,"HUERGO, ING. AV. 1487",AVENIDA,"1487 HUERGO, ING. AV.","HUERGO, ING. AV.",1487,0,8030,0,POINT(109095.195421 100495.574806),0,6,1,0,-58.36411875,-34.62476289
1472,1513,POLICIA FEDERAL 2015,FEBRERO,42,06/02/2015,3:15:00 PM,VEHICULO - VEHICULO,COLISION,AVDA JUAN B ALBERDI & AVDA GRAL PAZ COLECTORA,"ALBERDI, JUAN BAUTISTA AV. y PAZ, GRAL. AV.",AVENIDA,"ALBERDI, JUAN BAUTISTA AV. & PAZ, GRAL. AV.","ALBERDI, JUAN BAUTISTA AV.",0,"PAZ, GRAL. AV.",1033,17041,POINT(95034.171875 96369.4453125),0,6,1,0,-58.51747554,-34.66198486
1307,1514,POLICIA FEDERAL 2015,FEBRERO,50,06/02/2015,11:00:00 AM,MOTO - BICICLETA,COLISION,AVDA JUAN B JUSTO Y AVDA BOYACA,"JUSTO, JUAN B. AV. y BOYACA",AVENIDA,"JUSTO, JUAN B. AV. & BOYACA","JUSTO, JUAN B. AV.",0,BOYACA,10018,2107,POINT(99582.8203125 101993.046875),0,6,1,0,-58.46784824,-34.6113038
843,1515,POLICIA FEDERAL 2015,FEBRERO,18,06/02/2015,6:10:00 AM,VEHICULO - VEHICULO,COLISION,AVDA SAN JUAN & COMBATE DE LOS POZOS,SAN JUAN AV. y COMBATE DE LOS POZOS,AVENIDA,SAN JUAN AV. & COMBATE DE LOS POZOS,SAN JUAN AV.,0,COMBATE DE LOS POZOS,20040,3150,POINT(106453.546875 100712.9765625),0,6,1,0,-58.39292695,-34.62282302
1226,1516,POLICIA FEDERAL 2015,FEBRERO,11,06/02/2015,11:45:00 AM,SIN DATOS,SIN DATOS,BARTOLOME MITRE & RIO DE JANEIRO,"MITRE, BARTOLOME y RIO DE JANEIRO",CALLE,"MITRE, BARTOLOME & RIO DE JANEIRO","MITRE, BARTOLOME",0,RIO DE JANEIRO,13094,19039,POINT(103023.8984375 102035.6640625),0,6,1,0,-58.43033025,-34.61091544
1406,1517,POLICIA FEDERAL 2015,FEBRERO,47,06/02/2015,7:45:00 PM,VEHICULO - BICICLETA,COLISION,BOLIVIA Y GRIVEO,ESTADO PLURINACIONAL DE BOLIVIA y GRIVEO,CALLE,ESTADO PLURINACIONAL DE BOLIVIA & GRIVEO,ESTADO PLURINACIONAL DE BOLIVIA,0,GRIVEO,2093,7082,POINT(96600.5234375 105192.3671875),0,6,1,0,-58.50035125,-34.58245803
761,1518,POLICIA FEDERAL 2015,FEBRERO,22,06/02/2015,7:40:00 AM,VEHICULO - PEATON,ATROPELLO,BOUCHARD 440,BOUCHARD 440,CALLE,440 BOUCHARD,BOUCHARD,440,0,2105,0,POINT(108637.394305 102963.207792),0,6,1,0,-58.36913592,-34.60252259
1285,1519,POLICIA FEDERAL 2015,FEBRERO,38,06/02/2015,12:55:00 PM,VEHICULO - MOTO,COLISION,CNEL RAMON L FALCON & SAN PEDRITO,"FALCON, RAMON L.,CNEL. y SAN PEDRITO AV.",AVENIDA,"FALCON, RAMON L.,CNEL. & SAN PEDRITO AV.","FALCON, RAMON L.,CNEL.",0,SAN PEDRITO AV.,6006,20050,POINT(99478.125 99679.8984375),0,6,1,0,-58.46899131,-34.63215538
849,1520,POLICIA FEDERAL 2015,FEBRERO,20,06/02/2015,5:00:00 PM,VEHICULO - MOTO,COLISION,ESTEBAN DE LUCA Y CONSTITUCION,"LUCA, ESTEBAN DE",CALLE,"LUCA, ESTEBAN DE","LUCA, ESTEBAN DE",0,0,12147,0,0,0,6,1,0,,
992,1521,POLICIA FEDERAL 2015,FEBRERO,30,06/02/2015,5:10:00 PM,VEHICULO - MOTO,COLISION,IRIARTE Y JUAN MADERA,"IRIARTE, GRAL. AV. y MADERA, JUAN, DR.",AVENIDA,"IRIARTE, GRAL. AV. & MADERA, JUAN, DR.","IRIARTE, GRAL. AV.",0,"MADERA, JUAN, DR.",9017,13005,POINT(106325.1328125 97535.890625),0,6,1,0,-58.39430374,-34.65146324
1471,1522,POLICIA FEDERAL 2015,FEBRERO,42,06/02/2015,8:20:00 AM,VEHICULO - VEHICULO,COLISION,JORGE CHAVEZ & AVDA GRAL PAZ COLECTORA,"CHAVEZ, JORGE y PAZ, GRAL. AV.",AVENIDA,"CHAVEZ, JORGE & PAZ, GRAL. AV.","CHAVEZ, JORGE",0,"PAZ, GRAL. AV.",3224,17041,POINT(93946.5613430061 97681.5586639567),0,6,1,0,-58.52933152,-34.65015111
1058,1523,POLICIA FEDERAL 2015,FEBRERO,31,06/02/2015,1:10:00 PM,VEHICULO - MOTO,COLISION,MIGUELES 955,MIGUELETES 955,CALLE,955 MIGUELETES,MIGUELETES,955,0,13079,0,POINT(102534.604068 107074.858095),0,6,1,0,-58.43567972,-34.56549119
1422,1524,POLICIA FEDERAL 2015,FEBRERO,49,06/02/2015,6:15:00 PM,VEHICULO - VEHICULO,COLISION,RUIZ HUIDOBRO & DONADO,RUIZ HUIDOBRO AV. y DONADO,AVENIDA,RUIZ HUIDOBRO AV. & DONADO,RUIZ HUIDOBRO AV.,0,DONADO,19093,4082,POINT(97525.4323416885 108487.924543235),0,6,1,0,-58.49026064,-34.552753
998,1525,POLICIA FEDERAL 2015,FEBRERO,32,06/02/2015,11:17:00 AM,SIN DATOS,SIN DATOS,USPALLATA 3400,USPALLATA 3400,CALLE,3400 USPALLATA,USPALLATA,3400,0,22018,0,POINT(104734.490642 98862.469183),0,6,1,0,-58.41166222,-34.63951348
1708,1526,POLICIA FEDERAL 2015,MARZO,18,06/03/2015,3:30:00 PM,MOTO - MOTO,COLISION,1600 AVDA INDEPENDENCIA,INDEPENDENCIA AV. 1600,AVENIDA,1600 INDEPENDENCIA AV.,INDEPENDENCIA AV.,1600,0,9010,0,POINT(106830.288061 101239.600601),0,6,1,0,-58.38882298,-34.61807341
2044,1527,POLICIA FEDERAL 2015,MARZO,10,06/03/2015,8:15:00 AM,VEHICULO - PEATON,ATROPELLO,175 AVDA DIRECTORIO,DIRECTORIO AV. 175,AVENIDA,175 DIRECTORIO AV.,DIRECTORIO AV.,175,0,4078,0,POINT(103122.549564 100219.87337),0,6,1,0,-58.4292481,-34.62728342
1704,1528,POLICIA FEDERAL 2015,MARZO,18,06/03/2015,3:30:00 PM,MOTO - PEATON,ATROPELLO,1778 AVDA INDEPENDENCIA,INDEPENDENCIA AV. 1778,AVENIDA,1778 INDEPENDENCIA AV.,INDEPENDENCIA AV.,1778,0,9010,0,POINT(106609.354468 101223.322402),0,6,1,0,-58.39123189,-34.61822158
2231,1529,POLICIA FEDERAL 2015,MARZO,41,06/03/2015,3:35:00 PM,VEHICULO - MOTO,COLISION,2633 MANUEL R TRELLES,"TRELLES, MANUEL R. AV. 2633",AVENIDA,"2633 TRELLES, MANUEL R. AV.","TRELLES, MANUEL R. AV.",2633,0,21047,0,POINT(99744.098206 103407.768425),0,6,1,0,-58.4660893,-34.59855096
1550,1530,POLICIA FEDERAL 2015,MARZO,2,06/03/2015,11:50:00 AM,VEHICULO - BICICLETA,COLISION,434 CHACABUCO,CHACABUCO 434,CALLE,434 CHACABUCO,CHACABUCO,434,0,3214,0,POINT(107997.82054 101779.85925),0,6,1,0,-58.37609739,-34.61319493
